"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled","timepoint"
"115911105","10:34:00","10:34:00","34542","6",,"0","0",,"1"
"115911105","10:37:00","10:37:00","34520","7",,"0","0",,"1"
"115911105","10:43:00","10:43:00","34510","8",,"1","0",,"1"
"115911129","16:16:00","16:16:00","34781","1",,"0","1",,"1"
"115911129","16:20:00","16:20:00","34558","2",,"0","0",,"1"
"115911129","16:24:00","16:24:00","34544","3",,"0","0",,"1"
"115911129","16:27:00","16:27:00","34530","4",,"0","0",,"1"
"115911129","16:30:00","16:30:00","34526","5",,"0","0",,"1"
"115911129","16:34:00","16:34:00","34542","6",,"0","0",,"1"
"115911129","16:37:00","16:37:00","34520","7",,"0","0",,"1"
"115911129","16:43:00","16:43:00","34510","8",,"1","0",,"1"
"115911135","17:46:00","17:46:00","34781","1",,"0","1",,"1"
"115911135","17:50:00","17:50:00","34558","2",,"0","0",,"1"
"115911135","17:54:00","17:54:00","34544","3",,"0","0",,"1"
"115911135","17:57:00","17:57:00","34530","4",,"0","0",,"1"
"115911135","18:00:00","18:00:00","34526","5",,"0","0",,"1"
"115911135","18:04:00","18:04:00","34542","6",,"0","0",,"1"
"115911135","18:07:00","18:07:00","34520","7",,"0","0",,"1"
"115911135","18:13:00","18:13:00","34510","8",,"1","0",,"1"
"115911094","07:31:00","07:31:00","34781","1",,"0","1",,"1"
"115911094","07:35:00","07:35:00","34558","2",,"0","0",,"1"
"115911094","07:39:00","07:39:00","34544","3",,"0","0",,"1"
"115911094","07:42:00","07:42:00","34530","4",,"0","0",,"1"
"115911094","07:45:00","07:45:00","34526","5",,"0","0",,"1"
"115911094","07:49:00","07:49:00","34542","6",,"0","0",,"1"
"115911094","07:52:00","07:52:00","34520","7",,"0","0",,"1"
"115911094","07:58:00","07:58:00","34510","8",,"1","0",,"1"
"115911130","16:31:00","16:31:00","34781","1",,"0","1",,"1"
"115911130","16:35:00","16:35:00","34558","2",,"0","0",,"1"
"115911130","16:39:00","16:39:00","34544","3",,"0","0",,"1"
"115911130","16:42:00","16:42:00","34530","4",,"0","0",,"1"
"115911130","16:45:00","16:45:00","34526","5",,"0","0",,"1"
"115911130","16:49:00","16:49:00","34542","6",,"0","0",,"1"
"115911130","16:52:00","16:52:00","34520","7",,"0","0",,"1"
"115911130","16:58:00","16:58:00","34510","8",,"1","0",,"1"
"115911098","08:31:00","08:31:00","34781","1",,"0","1",,"1"
"115911098","08:35:00","08:35:00","34558","2",,"0","0",,"1"
"115911098","08:39:00","08:39:00","34544","3",,"0","0",,"1"
"115911098","08:42:00","08:42:00","34530","4",,"0","0",,"1"
"115911098","08:45:00","08:45:00","34526","5",,"0","0",,"1"
"115911098","08:49:00","08:49:00","34542","6",,"0","0",,"1"
"115911098","08:52:00","08:52:00","34520","7",,"0","0",,"1"
"115911098","08:58:00","08:58:00","34510","8",,"1","0",,"1"
"115911227","14:21:00","14:21:00","34511","1",,"0","1",,"1"
"115911227","14:24:00","14:24:00","34519","2",,"0","0",,"1"
"115911227","14:27:00","14:27:00","34541","3",,"0","0",,"1"
"115911227","14:31:00","14:31:00","34525","4",,"0","0",,"1"
"115911227","14:33:00","14:33:00","34529","5",,"0","0",,"1"
"115911227","14:37:00","14:37:00","34543","6",,"0","0",,"1"
"115911227","14:41:00","14:41:00","34559","7",,"0","0",,"1"
"115911227","14:48:00","14:48:00","34781","8",,"1","0",,"1"
"115911250","21:51:00","21:51:00","34511","1",,"0","1",,"1"
"115911250","21:54:00","21:54:00","34519","2",,"0","0",,"1"
"115911250","21:57:00","21:57:00","34541","3",,"0","0",,"1"
"115911250","22:01:00","22:01:00","34525","4",,"0","0",,"1"
"115911250","22:03:00","22:03:00","34529","5",,"0","0",,"1"
"115911250","22:07:00","22:07:00","34543","6",,"0","0",,"1"
"115911250","22:11:00","22:11:00","34559","7",,"0","0",,"1"
"115911250","22:18:00","22:18:00","34781","8",,"1","0",,"1"
"115911217","11:51:00","11:51:00","34511","1",,"0","1",,"1"
"115911217","11:54:00","11:54:00","34519","2",,"0","0",,"1"
"115911217","11:57:00","11:57:00","34541","3",,"0","0",,"1"
"115911217","12:01:00","12:01:00","34525","4",,"0","0",,"1"
"115911217","12:03:00","12:03:00","34529","5",,"0","0",,"1"
"115911217","12:07:00","12:07:00","34543","6",,"0","0",,"1"
"115911217","12:11:00","12:11:00","34559","7",,"0","0",,"1"
"115911217","12:18:00","12:18:00","34781","8",,"1","0",,"1"
"115911225","13:51:00","13:51:00","34511","1",,"0","1",,"1"
"115911225","13:54:00","13:54:00","34519","2",,"0","0",,"1"
"115911225","13:57:00","13:57:00","34541","3",,"0","0",,"1"
"115911225","14:01:00","14:01:00","34525","4",,"0","0",,"1"
"115911225","14:03:00","14:03:00","34529","5",,"0","0",,"1"
"115911225","14:07:00","14:07:00","34543","6",,"0","0",,"1"
"115911225","14:11:00","14:11:00","34559","7",,"0","0",,"1"
"115911225","14:18:00","14:18:00","34781","8",,"1","0",,"1"
"115911246","19:51:00","19:51:00","34511","1",,"0","1",,"1"
"115911246","19:54:00","19:54:00","34519","2",,"0","0",,"1"
"115911246","19:57:00","19:57:00","34541","3",,"0","0",,"1"
"115911246","20:01:00","20:01:00","34525","4",,"0","0",,"1"
"115911246","20:03:00","20:03:00","34529","5",,"0","0",,"1"
"115911246","20:07:00","20:07:00","34543","6",,"0","0",,"1"
"115911246","20:11:00","20:11:00","34559","7",,"0","0",,"1"
"115911246","20:18:00","20:18:00","34781","8",,"1","0",,"1"
"115911236","16:36:00","16:36:00","34511","1",,"0","1",,"1"
"115911236","16:39:00","16:39:00","34519","2",,"0","0",,"1"
"115911236","16:42:00","16:42:00","34541","3",,"0","0",,"1"
"115911236","16:46:00","16:46:00","34525","4",,"0","0",,"1"
"115911236","16:48:00","16:48:00","34529","5",,"0","0",,"1"
"115911236","16:52:00","16:52:00","34543","6",,"0","0",,"1"
"115911236","16:56:00","16:56:00","34559","7",,"0","0",,"1"
"115911236","17:03:00","17:03:00","34781","8",,"1","0",,"1"
"115911204","08:36:00","08:36:00","34511","1",,"0","1",,"1"
"115911204","08:39:00","08:39:00","34519","2",,"0","0",,"1"
"115911204","08:42:00","08:42:00","34541","3",,"0","0",,"1"
"115911204","08:46:00","08:46:00","34525","4",,"0","0",,"1"
"115911204","08:48:00","08:48:00","34529","5",,"0","0",,"1"
"115911204","08:52:00","08:52:00","34543","6",,"0","0",,"1"
"115911204","08:56:00","08:56:00","34559","7",,"0","0",,"1"
"115911204","09:03:00","09:03:00","34781","8",,"1","0",,"1"
"115911234","16:06:00","16:06:00","34511","1",,"0","1",,"1"
"115911234","16:09:00","16:09:00","34519","2",,"0","0",,"1"
"115911234","16:12:00","16:12:00","34541","3",,"0","0",,"1"
"115911234","16:16:00","16:16:00","34525","4",,"0","0",,"1"
"115911234","16:18:00","16:18:00","34529","5",,"0","0",,"1"
"115911234","16:22:00","16:22:00","34543","6",,"0","0",,"1"
"115911234","16:26:00","16:26:00","34559","7",,"0","0",,"1"
"115911234","16:33:00","16:33:00","34781","8",,"1","0",,"1"
"115911261","11:43:00","11:43:00","34560","1",,"0","1",,"1"
"115911261","11:45:00","11:45:00","34543","2",,"0","0",,"1"
"115911261","11:49:00","11:49:00","34559","3",,"0","0",,"1"
"115911261","11:58:00","11:58:00","34782","4",,"1","0",,"1"
"115911271","21:43:00","21:43:00","34560","1",,"0","1",,"1"
"115911271","21:45:00","21:45:00","34543","2",,"0","0",,"1"
"115911271","21:49:00","21:49:00","34559","3",,"0","0",,"1"
"115911271","21:58:00","21:58:00","34782","4",,"1","0",,"1"
"115911221","12:51:00","12:51:00","34511","1",,"0","1",,"1"
"115911221","12:54:00","12:54:00","34519","2",,"0","0",,"1"
"115911221","12:57:00","12:57:00","34541","3",,"0","0",,"1"
"115911221","13:01:00","13:01:00","34525","4",,"0","0",,"1"
"115911221","13:03:00","13:03:00","34529","5",,"0","0",,"1"
"115911221","13:07:00","13:07:00","34543","6",,"0","0",,"1"
"115911221","13:11:00","13:11:00","34559","7",,"0","0",,"1"
"115911221","13:18:00","13:18:00","34781","8",,"1","0",,"1"
"115911330","19:31:00","19:31:00","34781","1",,"0","1",,"1"
"115911330","19:35:00","19:35:00","34558","2",,"0","0",,"1"
"115911330","19:39:00","19:39:00","34544","3",,"0","0",,"1"
"115911330","19:42:00","19:42:00","34530","4",,"0","0",,"1"
"115911330","19:45:00","19:45:00","34526","5",,"0","0",,"1"
"115911330","19:49:00","19:49:00","34542","6",,"0","0",,"1"
"115911330","19:52:00","19:52:00","34520","7",,"0","0",,"1"
"115911330","19:58:00","19:58:00","34510","8",,"1","0",,"1"
"115911310","14:01:00","14:01:00","34781","1",,"0","1",,"1"
"115911310","14:05:00","14:05:00","34558","2",,"0","0",,"1"
"115911310","14:09:00","14:09:00","34544","3",,"0","0",,"1"
"115911310","14:12:00","14:12:00","34530","4",,"0","0",,"1"
"115911310","14:15:00","14:15:00","34526","5",,"0","0",,"1"
"115911310","14:19:00","14:19:00","34542","6",,"0","0",,"1"
"115911310","14:22:00","14:22:00","34520","7",,"0","0",,"1"
"115911310","14:28:00","14:28:00","34510","8",,"1","0",,"1"
"115911316","15:31:00","15:31:00","34781","1",,"0","1",,"1"
"115911316","15:35:00","15:35:00","34558","2",,"0","0",,"1"
"115911316","15:39:00","15:39:00","34544","3",,"0","0",,"1"
"115911316","15:42:00","15:42:00","34530","4",,"0","0",,"1"
"115911316","15:45:00","15:45:00","34526","5",,"0","0",,"1"
"115911316","15:49:00","15:49:00","34542","6",,"0","0",,"1"
"115911316","15:52:00","15:52:00","34520","7",,"0","0",,"1"
"115911316","15:58:00","15:58:00","34510","8",,"1","0",,"1"
"115911284","07:01:00","07:01:00","34781","1",,"0","1",,"1"
"115911284","07:05:00","07:05:00","34558","2",,"0","0",,"1"
"115911284","07:09:00","07:09:00","34544","3",,"0","0",,"1"
"115911284","07:12:00","07:12:00","34530","4",,"0","0",,"1"
"115911284","07:15:00","07:15:00","34526","5",,"0","0",,"1"
"115911284","07:19:00","07:19:00","34542","6",,"0","0",,"1"
"115911284","07:22:00","07:22:00","34520","7",,"0","0",,"1"
"115911284","07:28:00","07:28:00","34510","8",,"1","0",,"1"
"115911335","22:01:00","22:01:00","34781","1",,"0","1",,"1"
"115911335","22:05:00","22:05:00","34558","2",,"0","0",,"1"
"115911335","22:09:00","22:09:00","34544","3",,"0","0",,"1"
"115911335","22:12:00","22:12:00","34530","4",,"0","0",,"1"
"115911335","22:15:00","22:15:00","34526","5",,"0","0",,"1"
"115911335","22:19:00","22:19:00","34542","6",,"0","0",,"1"
"115911335","22:22:00","22:22:00","34520","7",,"0","0",,"1"
"115911335","22:28:00","22:28:00","34510","8",,"1","0",,"1"
"115911287","08:16:00","08:16:00","34781","1",,"0","1",,"1"
"115911287","08:20:00","08:20:00","34558","2",,"0","0",,"1"
"115911287","08:24:00","08:24:00","34544","3",,"0","0",,"1"
"115911287","08:27:00","08:27:00","34530","4",,"0","0",,"1"
"115911287","08:30:00","08:30:00","34526","5",,"0","0",,"1"
"115911287","08:34:00","08:34:00","34542","6",,"0","0",,"1"
"115911287","08:37:00","08:37:00","34520","7",,"0","0",,"1"
"115911287","08:43:00","08:43:00","34510","8",,"1","0",,"1"
"115911303","12:16:00","12:16:00","34781","1",,"0","1",,"1"
"115911303","12:20:00","12:20:00","34558","2",,"0","0",,"1"
"115911303","12:24:00","12:24:00","34544","3",,"0","0",,"1"
"115911303","12:27:00","12:27:00","34530","4",,"0","0",,"1"
"115911303","12:30:00","12:30:00","34526","5",,"0","0",,"1"
"115911303","12:34:00","12:34:00","34542","6",,"0","0",,"1"
"115911303","12:37:00","12:37:00","34520","7",,"0","0",,"1"
"115911303","12:43:00","12:43:00","34510","8",,"1","0",,"1"
"115911327","18:16:00","18:16:00","34781","1",,"0","1",,"1"
"115911327","18:20:00","18:20:00","34558","2",,"0","0",,"1"
"115911327","18:24:00","18:24:00","34544","3",,"0","0",,"1"
"115911327","18:27:00","18:27:00","34530","4",,"0","0",,"1"
"115911327","18:30:00","18:30:00","34526","5",,"0","0",,"1"
"115911327","18:34:00","18:34:00","34542","6",,"0","0",,"1"
"115911327","18:37:00","18:37:00","34520","7",,"0","0",,"1"
"115911327","18:43:00","18:43:00","34510","8",,"1","0",,"1"
"115911325","17:46:00","17:46:00","34781","1",,"0","1",,"1"
"115911325","17:50:00","17:50:00","34558","2",,"0","0",,"1"
"115911325","17:54:00","17:54:00","34544","3",,"0","0",,"1"
"115911325","17:57:00","17:57:00","34530","4",,"0","0",,"1"
"115911325","18:00:00","18:00:00","34526","5",,"0","0",,"1"
"115911325","18:04:00","18:04:00","34542","6",,"0","0",,"1"
"115911325","18:07:00","18:07:00","34520","7",,"0","0",,"1"
"115911325","18:13:00","18:13:00","34510","8",,"1","0",,"1"
"115911343","09:09:00","09:09:00","34782","1",,"0","1",,"1"
"115911343","09:13:00","09:13:00","34558","2",,"0","0",,"1"
"115911343","09:17:00","09:17:00","34544","3",,"0","0",,"1"
"115911343","09:24:00","09:24:00","34561","4",,"1","0",,"1"
"115911344","10:09:00","10:09:00","34782","1",,"0","1",,"1"
"115911344","10:13:00","10:13:00","34558","2",,"0","0",,"1"
"115911344","10:17:00","10:17:00","34544","3",,"0","0",,"1"
"115911344","10:24:00","10:24:00","34561","4",,"1","0",,"1"
"115911346","12:09:00","12:09:00","34782","1",,"0","1",,"1"
"115911346","12:13:00","12:13:00","34558","2",,"0","0",,"1"
"115911346","12:17:00","12:17:00","34544","3",,"0","0",,"1"
"115911346","12:24:00","12:24:00","34561","4",,"1","0",,"1"
"115911349","15:09:00","15:09:00","34782","1",,"0","1",,"1"
"115911349","15:13:00","15:13:00","34558","2",,"0","0",,"1"
"115911349","15:17:00","15:17:00","34544","3",,"0","0",,"1"
"115911349","15:24:00","15:24:00","34561","4",,"1","0",,"1"
"115911354","20:09:00","20:09:00","34782","1",,"0","1",,"1"
"115911354","20:13:00","20:13:00","34558","2",,"0","0",,"1"
"115911354","20:17:00","20:17:00","34544","3",,"0","0",,"1"
"115911354","20:24:00","20:24:00","34561","4",,"1","0",,"1"
"115911279","04:31:00","04:31:00","34781","1",,"0","1",,"1"
"115911279","04:35:00","04:35:00","34558","2",,"0","0",,"1"
"115911279","04:39:00","04:39:00","34544","3",,"0","0",,"1"
"115911279","04:42:00","04:42:00","34530","4",,"0","0",,"1"
"115911279","04:45:00","04:45:00","34526","5",,"0","0",,"1"
"115911279","04:49:00","04:49:00","34542","6",,"0","0",,"1"
"115911279","04:52:00","04:52:00","34520","7",,"0","0",,"1"
"115911279","04:58:00","04:58:00","34510","8",,"1","0",,"1"
"115909624","21:51:00","21:51:00","34511","1",,"0","1",,"1"
"115909624","21:54:00","21:54:00","34519","2",,"0","0",,"1"
"115909624","21:57:00","21:57:00","34541","3",,"0","0",,"1"
"115909624","22:01:00","22:01:00","34525","4",,"0","0",,"1"
"115909624","22:03:00","22:03:00","34529","5",,"0","0",,"1"
"115909624","22:07:00","22:07:00","34543","6",,"0","0",,"1"
"115909624","22:11:00","22:11:00","34559","7",,"0","0",,"1"
"115909624","22:18:00","22:18:00","34781","8",,"1","0",,"1"
"115909572","08:51:00","08:51:00","34511","1",,"0","1",,"1"
"115909572","08:54:00","08:54:00","34519","2",,"0","0",,"1"
"115909572","08:57:00","08:57:00","34541","3",,"0","0",,"1"
"115909572","09:01:00","09:01:00","34525","4",,"0","0",,"1"
"115909572","09:03:00","09:03:00","34529","5",,"0","0",,"1"
"115909572","09:07:00","09:07:00","34543","6",,"0","0",,"1"
"115909572","09:11:00","09:11:00","34559","7",,"0","0",,"1"
"115909572","09:18:00","09:18:00","34781","8",,"1","0",,"1"
"115909578","10:21:00","10:21:00","34511","1",,"0","1",,"1"
"115909578","10:24:00","10:24:00","34519","2",,"0","0",,"1"
"115909578","10:27:00","10:27:00","34541","3",,"0","0",,"1"
"115909578","10:31:00","10:31:00","34525","4",,"0","0",,"1"
"115909578","10:33:00","10:33:00","34529","5",,"0","0",,"1"
"115909578","10:37:00","10:37:00","34543","6",,"0","0",,"1"
"115909578","10:41:00","10:41:00","34559","7",,"0","0",,"1"
"115909578","10:48:00","10:48:00","34781","8",,"1","0",,"1"
"115909620","20:51:00","20:51:00","34511","1",,"0","1",,"1"
"115909620","20:54:00","20:54:00","34519","2",,"0","0",,"1"
"115909620","20:57:00","20:57:00","34541","3",,"0","0",,"1"
"115909620","21:01:00","21:01:00","34525","4",,"0","0",,"1"
"115909620","21:03:00","21:03:00","34529","5",,"0","0",,"1"
"115909620","21:07:00","21:07:00","34543","6",,"0","0",,"1"
"115909620","21:11:00","21:11:00","34559","7",,"0","0",,"1"
"115909620","21:18:00","21:18:00","34781","8",,"1","0",,"1"
"115909580","10:51:00","10:51:00","34511","1",,"0","1",,"1"
"115909580","10:54:00","10:54:00","34519","2",,"0","0",,"1"
"115909580","10:57:00","10:57:00","34541","3",,"0","0",,"1"
"115909580","11:01:00","11:01:00","34525","4",,"0","0",,"1"
"115909580","11:03:00","11:03:00","34529","5",,"0","0",,"1"
"115909580","11:07:00","11:07:00","34543","6",,"0","0",,"1"
"115909580","11:11:00","11:11:00","34559","7",,"0","0",,"1"
"115909580","11:18:00","11:18:00","34781","8",,"1","0",,"1"
"115909565","07:06:00","07:06:00","34511","1",,"0","1",,"1"
"115909565","07:09:00","07:09:00","34519","2",,"0","0",,"1"
"115909565","07:12:00","07:12:00","34541","3",,"0","0",,"1"
"115909565","07:16:00","07:16:00","34525","4",,"0","0",,"1"
"115909565","07:18:00","07:18:00","34529","5",,"0","0",,"1"
"115909565","07:22:00","07:22:00","34543","6",,"0","0",,"1"
"115909565","07:26:00","07:26:00","34559","7",,"0","0",,"1"
"115909565","07:33:00","07:33:00","34781","8",,"1","0",,"1"
"115909569","08:06:00","08:06:00","34511","1",,"0","1",,"1"
"115909569","08:09:00","08:09:00","34519","2",,"0","0",,"1"
"115909569","08:12:00","08:12:00","34541","3",,"0","0",,"1"
"115909569","08:16:00","08:16:00","34525","4",,"0","0",,"1"
"115909569","08:18:00","08:18:00","34529","5",,"0","0",,"1"
"115909569","08:22:00","08:22:00","34543","6",,"0","0",,"1"
"115909569","08:26:00","08:26:00","34559","7",,"0","0",,"1"
"115909569","08:33:00","08:33:00","34781","8",,"1","0",,"1"
"115909581","11:06:00","11:06:00","34511","1",,"0","1",,"1"
"115909581","11:09:00","11:09:00","34519","2",,"0","0",,"1"
"115909581","11:12:00","11:12:00","34541","3",,"0","0",,"1"
"115909581","11:16:00","11:16:00","34525","4",,"0","0",,"1"
"115909581","11:18:00","11:18:00","34529","5",,"0","0",,"1"
"115909581","11:22:00","11:22:00","34543","6",,"0","0",,"1"
"115909581","11:26:00","11:26:00","34559","7",,"0","0",,"1"
"115909581","11:33:00","11:33:00","34781","8",,"1","0",,"1"
"115909848","05:13:00","05:13:00","34560","1",,"0","1",,"1"
"115909848","05:15:00","05:15:00","34543","2",,"0","0",,"1"
"115909848","05:19:00","05:19:00","34559","3",,"0","0",,"1"
"115909848","05:28:00","05:28:00","34782","4",,"1","0",,"1"
"115909872","17:13:00","17:13:00","34560","1",,"0","1",,"1"
"115909872","17:15:00","17:15:00","34543","2",,"0","0",,"1"
"115909872","17:19:00","17:19:00","34559","3",,"0","0",,"1"
"115909872","17:28:00","17:28:00","34782","4",,"1","0",,"1"
"115909859","10:43:00","10:43:00","34560","1",,"0","1",,"1"
"115909859","10:45:00","10:45:00","34543","2",,"0","0",,"1"
"115909859","10:49:00","10:49:00","34559","3",,"0","0",,"1"
"115909859","10:58:00","10:58:00","34782","4",,"1","0",,"1"
"115909879","20:43:00","20:43:00","34560","1",,"0","1",,"1"
"115909879","20:45:00","20:45:00","34543","2",,"0","0",,"1"
"115909879","20:49:00","20:49:00","34559","3",,"0","0",,"1"
"115909879","20:58:00","20:58:00","34782","4",,"1","0",,"1"
"115909570","08:21:00","08:21:00","34511","1",,"0","1",,"1"
"115909570","08:24:00","08:24:00","34519","2",,"0","0",,"1"
"115909570","08:27:00","08:27:00","34541","3",,"0","0",,"1"
"115909570","08:31:00","08:31:00","34525","4",,"0","0",,"1"
"115909570","08:33:00","08:33:00","34529","5",,"0","0",,"1"
"115909570","08:37:00","08:37:00","34543","6",,"0","0",,"1"
"115909570","08:41:00","08:41:00","34559","7",,"0","0",,"1"
"115909570","08:48:00","08:48:00","34781","8",,"1","0",,"1"
"115909665","11:01:00","11:01:00","34781","1",,"0","1",,"1"
"115909665","11:05:00","11:05:00","34558","2",,"0","0",,"1"
"115909665","11:09:00","11:09:00","34544","3",,"0","0",,"1"
"115909665","11:12:00","11:12:00","34530","4",,"0","0",,"1"
"115909665","11:15:00","11:15:00","34526","5",,"0","0",,"1"
"115909665","11:19:00","11:19:00","34542","6",,"0","0",,"1"
"115909665","11:22:00","11:22:00","34520","7",,"0","0",,"1"
"115909665","11:28:00","11:28:00","34510","8",,"1","0",,"1"
"115909679","14:31:00","14:31:00","34781","1",,"0","1",,"1"
"115909679","14:35:00","14:35:00","34558","2",,"0","0",,"1"
"115909679","14:39:00","14:39:00","34544","3",,"0","0",,"1"
"115909679","14:42:00","14:42:00","34530","4",,"0","0",,"1"
"115909679","14:45:00","14:45:00","34526","5",,"0","0",,"1"
"115909679","14:49:00","14:49:00","34542","6",,"0","0",,"1"
"115909679","14:52:00","14:52:00","34520","7",,"0","0",,"1"
"115909679","14:58:00","14:58:00","34510","8",,"1","0",,"1"
"115909672","12:46:00","12:46:00","34781","1",,"0","1",,"1"
"115909672","12:50:00","12:50:00","34558","2",,"0","0",,"1"
"115909672","12:54:00","12:54:00","34544","3",,"0","0",,"1"
"115909672","12:57:00","12:57:00","34530","4",,"0","0",,"1"
"115909672","13:00:00","13:00:00","34526","5",,"0","0",,"1"
"115909672","13:04:00","13:04:00","34542","6",,"0","0",,"1"
"115909672","13:07:00","13:07:00","34520","7",,"0","0",,"1"
"115909672","13:13:00","13:13:00","34510","8",,"1","0",,"1"
