"route_id","service_id","trip_id","trip_headsign","direction_id","block_id","shape_id"
"113G","MT","115909590","Union Station","0"," 113 31","1333976"
"113G","MT","115909562","Union Station","0"," 113 32","1333976"
"113G","MT","115909622","Union Station","0"," 113 32","1333976"
"113G","MT","115909561","Union Station","0"," 113 33","1333976"
"113G","MT","115909585","Union Station","0"," 113 33","1333976"
"113G","MT","115909607","Union Station","0"," 113 34","1333976"
"113G","MT","115909569","Union Station","0"," 113 35","1333976"
"113B","MT","115909870","Union Station","0"," 113  1","1333979"
"113B","MT","115909873","Union Station","0"," 113  2","1333979"
"113G","MT","115909606","Union Station","0"," 113 30","1333976"
"113G","MT","115909653","Wheat Ridge Ward Station","1"," 113 31","1333990"
"113G","MT","115909661","Wheat Ridge Ward Station","1"," 113 32","1333990"
"113G","MT","115909673","Wheat Ridge Ward Station","1"," 113 32","1333990"
"113G","MT","115909694","Wheat Ridge Ward Station","1"," 113 34","1333990"
"113G","MT","115909662","Wheat Ridge Ward Station","1"," 113 35","1333990"
"113G","MT","115909680","Wheat Ridge Ward Station","1"," 113 35","1333990"
"113B","MT","115909887","Westminster Station","1"," 113  2","1333987"
"113B","MT","115909891","Westminster Station","1"," 113  2","1333987"
"113B","MT","115909899","Westminster Station","1"," 113  2","1333987"
"113B","MT","115909901","Westminster Station","1"," 113  2","1333987"
"113G","MT","115909645","Wheat Ridge Ward Station","1"," 113 30","1333990"
"113G","MT","115909687","Wheat Ridge Ward Station","1"," 113 30","1333990"
"113B","FR","115910802","Union Station","0"," 113  2","1333979"
"113B","FR","115910782","Union Station","0"," 113  1","1333979"
"113G","FR","115910751","Union Station","0"," 113 30","1333976"
"113G","FR","115910757","Union Station","0"," 113 30","1333976"
"113G","FR","115910778","Union Station","0"," 113 31","1333976"
"113G","FR","115910743","Union Station","0"," 113 32","1333976"
"113G","FR","115910734","Union Station","0"," 113 34","1333976"
"113G","FR","115910746","Union Station","0"," 113 34","1333976"
"113B","FR","115910797","Union Station","0"," 113  1","1333979"
"113B","FR","115910783","Union Station","0"," 113  2","1333979"
"113G","FR","115910741","Union Station","0"," 113 31","1333976"
"113G","FR","115910769","Union Station","0"," 113 31","1333976"
"113B","FR","115910891","Westminster Station","1"," 113  2","1333987"
"113B","FR","115910899","Westminster Station","1"," 113  2","1333987"
"113G","FR","115910827","Wheat Ridge Ward Station","1"," 113 30","1333990"
"113G","FR","115910833","Wheat Ridge Ward Station","1"," 113 30","1333990"
"113G","FR","115910837","Wheat Ridge Ward Station","1"," 113 32","1333990"
"113G","FR","115910840","Wheat Ridge Ward Station","1"," 113 34","1333990"
"113B","FR","115910885","Westminster Station","1"," 113  2","1333987"
"113G","FR","115910869","Wheat Ridge Ward Station","1"," 113 32","1333990"
"113G","FR","115910824","Wheat Ridge Ward Station","1"," 113 33","1333990"
"113G","FR","115910856","Wheat Ridge Ward Station","1"," 113 35","1333990"
"A","SA","115890800","Denver Airport","0","   A  2","1334458"
"A","SA","115890803","Denver Airport","0","   A  3","1334458"
"A","SA","115890820","Denver Airport","0","   A  4","1334458"
"A","SA","115890847","Denver Airport","0","   A  4","1334458"
"A","SA","115890797","Denver Airport","0","   A  7","1334458"
"A","SA","115890881","Union Station","1","   A  1","1334461"
"A","SA","115890944","Union Station","1","   A  2","1334461"
"A","SA","115890930","Union Station","1","   A  2","1334461"
"A","SA","115890907","Union Station","1","   A  2","1334461"
"A","SA","115890880","Union Station","1","   A  3","1334461"
"A","SA","115890884","Union Station","1","   A  6","1334461"
"A","SA","115890925","Union Station","1","   A  6","1334461"
"A","SA","115890890","Union Station","1","   A  7","1334461"
"A","SA","115890918","Union Station","1","   A  7","1334461"
"A","SU","115890952","Denver Airport","0","   A  1","1334458"
"A","SU","115891022","Denver Airport","0","   A  1","1334458"
"A","SU","115890989","Denver Airport","0","   A  1","1334458"
"A","SU","115891021","Denver Airport","0","   A  2","1334458"
"A","SU","115890972","Denver Airport","0","   A  4","1334458"
"A","SU","115890955","Denver Airport","0","   A  5","1334458"
"A","SU","115890992","Denver Airport","0","   A  6","1334458"
"A","SU","115890985","Denver Airport","0","   A  6","1334458"
"A","SU","115890979","Denver Airport","0","   A  6","1334458"
"A","SU","115890964","Denver Airport","0","   A  7","1334458"
"A","SU","115891082","Union Station","1","   A  1","1334461"
"A","SU","115891074","Union Station","1","   A  2","1334461"
"A","SU","115891027","Union Station","1","   A  2","1334461"
"A","SU","115891055","Union Station","1","   A  2","1334461"
"A","SU","115891080","Union Station","1","   A  3","1334461"
"A","SU","115891050","Union Station","1","   A  3","1334461"
"A","SU","115891090","Union Station","1","   A  4","1334461"
"A","SU","115891035","Union Station","1","   A  4","1334461"
"A","SU","115891029","Union Station","1","   A  4","1334461"
"A","SU","115891101","Union Station","1","   A  4","1334461"
"A","SU","115891038","Union Station","1","   A  5","1334461"
"A","SU","115891069","Union Station","1","   A  5","1334461"
"A","SU","115891085","Union Station","1","   A  6","1334461"
"A","SU","115891078","Union Station","1","   A  6","1334461"
"A","SU","115891036","Union Station","1","   A  7","1334461"
"A","SU","115891077","Union Station","1","   A  7","1334461"
"A","MT","115890633","Denver Airport","0","   A  1","1334458"
"A","MT","115890670","Denver Airport","0","   A  2","1334458"
"A","MT","115890664","Denver Airport","0","   A  2","1334458"
"A","MT","115890702","Denver Airport","0","   A  3","1334458"
"A","MT","115890641","Denver Airport","0","   A  4","1334458"
"A","MT","115890645","Denver Airport","0","   A  4","1334458"
"A","MT","115890680","Denver Airport","0","   A  4","1334458"
"A","MT","115890648","Denver Airport","0","   A  5","1334458"
"A","MT","115890635","Denver Airport","0","   A  7","1334458"
"A","MT","115890707","Denver Airport","0","   A  7","1334458"
"A","MT","115890772","Union Station","1","   A  1","1334461"
"A","MT","115890726","Union Station","1","   A  1","1334461"
"A","MT","115890776","Union Station","1","   A  1","1334461"
"A","MT","115890717","Union Station","1","   A  1","1334461"
"A","MT","115890746","Union Station","1","   A  2","1334461"
"A","MT","115890739","Union Station","1","   A  2","1334461"
"A","MT","115890732","Union Station","1","   A  2","1334461"
"A","MT","115890738","Union Station","1","   A  3","1334461"
"A","MT","115890760","Union Station","1","   A  3","1334461"
"A","MT","115890755","Union Station","1","   A  3","1334461"
"A","MT","115890711","Union Station","1","   A  3","1334461"
"A","MT","115890727","Union Station","1","   A  4","1334461"
"A","MT","115890718","Union Station","1","   A  4","1334461"
"A","MT","115890744","Union Station","1","   A  5","1334461"
"A","MT","115890754","Union Station","1","   A  5","1334461"
"A","MT","115890753","Union Station","1","   A  6","1334461"
"A","FR","115890532","Denver Airport","0","   A  1","1334458"
"A","FR","115890480","Denver Airport","0","   A  1","1334458"
"A","FR","115890525","Denver Airport","0","   A  1","1334458"
"A","FR","115890501","Denver Airport","0","   A  1","1334458"
"A","FR","115890547","Denver Airport","0","   A  2","1334458"
"A","FR","115890471","Denver Airport","0","   A  4","1334458"
"A","FR","115890502","Denver Airport","0","   A  4","1334458"
"A","FR","115890473","Denver Airport","0","   A  7","1334458"
"A","FR","115890516","Denver Airport","0","   A  3","1334458"
"A","FR","115890486","Denver Airport","0","   A  4","1334458"
"A","FR","115890477","Denver Airport","0","   A  4","1334458"
"A","FR","115890546","Denver Airport","0","   A  5","1334458"
"A","FR","115890521","Denver Airport","0","   A  6","1334458"
"A","FR","115890565","Union Station","1","   A  2","1334461"
"A","FR","115890598","Union Station","1","   A  2","1334461"
"A","FR","115890594","Union Station","1","   A  2","1334461"
"A","FR","115890593","Union Station","1","   A  2","1334461"
"A","FR","115890605","Union Station","1","   A  4","1334461"
"A","FR","115890596","Union Station","1","   A  4","1334461"
"A","FR","115890562","Union Station","1","   A  5","1334461"
"A","FR","115890568","Union Station","1","   A  6","1334461"
"113B","SA","115911058","Union Station","0"," 113  1","1333979"
"113G","SA","115910989","Union Station","0"," 113 30","1333976"
"113G","SA","115911042","Union Station","0"," 113 31","1333976"
"113G","SA","115911040","Union Station","0"," 113 32","1333976"
"113G","SA","115911043","Union Station","0"," 113 32","1333976"
"113G","SA","115911003","Union Station","0"," 113 33","1333976"
"113G","SA","115911009","Union Station","0"," 113 33","1333976"
"113G","SA","115911006","Union Station","0"," 113 30","1333976"
"113G","SA","115911036","Union Station","0"," 113 30","1333976"
"113G","SA","115911047","Union Station","0"," 113 30","1333976"
"113G","SA","115911051","Union Station","0"," 113 31","1333976"
"113G","SA","115911034","Union Station","0"," 113 32","1333976"
"113B","SA","115911157","Westminster Station","1"," 113  1","1333987"
"113B","SA","115911158","Westminster Station","1"," 113  1","1333987"
"113B","SA","115911164","Westminster Station","1"," 113  1","1333987"
"113B","SA","115911172","Westminster Station","1"," 113  1","1333987"
"113G","SA","115911085","Wheat Ridge Ward Station","1"," 113 30","1333990"
"113G","SA","115911114","Wheat Ridge Ward Station","1"," 113 31","1333990"
"113G","SA","115911134","Wheat Ridge Ward Station","1"," 113 32","1333990"
"113G","SA","115911097","Wheat Ridge Ward Station","1"," 113 33","1333990"
"113G","SA","115911109","Wheat Ridge Ward Station","1"," 113 33","1333990"
"113G","SA","115911135","Wheat Ridge Ward Station","1"," 113 35","1333990"
"113G","SA","115911136","Wheat Ridge Ward Station","1"," 113 30","1333990"
"113G","SA","115911140","Wheat Ridge Ward Station","1"," 113 30","1333990"
"113G","SA","115911143","Wheat Ridge Ward Station","1"," 113 30","1333990"
"113G","SA","115911128","Wheat Ridge Ward Station","1"," 113 32","1333990"
"113G","SU","115911227","Union Station","0"," 113 30","1333976"
"113G","SU","115911239","Union Station","0"," 113 30","1333976"
"113G","SU","115911244","Union Station","0"," 113 30","1333976"
"113G","SU","115911225","Union Station","0"," 113 32","1333976"
"113G","SU","115911237","Union Station","0"," 113 32","1333976"
"113G","SU","115911218","Union Station","0"," 113 33","1333976"
"113G","SU","115911236","Union Station","0"," 113 33","1333976"
"113G","SU","115911228","Union Station","0"," 113 34","1333976"
"113G","SU","115911202","Union Station","0"," 113 35","1333976"
"113B","SU","115911259","Union Station","0"," 113  1","1333979"
"113B","SU","115911262","Union Station","0"," 113  1","1333979"
"113B","SU","115911269","Union Station","0"," 113  1","1333979"
"113G","SU","115911333","Wheat Ridge Ward Station","1"," 113 30","1333990"
"113G","SU","115911284","Wheat Ridge Ward Station","1"," 113 32","1333990"
"113G","SU","115911288","Wheat Ridge Ward Station","1"," 113 32","1333990"
"113G","SU","115911294","Wheat Ridge Ward Station","1"," 113 32","1333990"
"113G","SU","115911335","Wheat Ridge Ward Station","1"," 113 32","1333990"
"113G","SU","115911323","Wheat Ridge Ward Station","1"," 113 33","1333990"
"113G","SU","115911291","Wheat Ridge Ward Station","1"," 113 34","1333990"
"113G","SU","115911307","Wheat Ridge Ward Station","1"," 113 35","1333990"
"113B","SU","115911354","Westminster Station","1"," 113  1","1333987"
"113G","MT","115909630","Union Station","0"," 113 30","1333976"
"113G","MT","115909560","Union Station","0"," 113 31","1333976"
"113G","MT","115909578","Union Station","0"," 113 31","1333976"
"113G","MT","115909632","Union Station","0"," 113 31","1333976"
"113G","MT","115909568","Union Station","0"," 113 32","1333976"
"113G","MT","115909592","Union Station","0"," 113 32","1333976"
"113G","MT","115909563","Union Station","0"," 113 35","1333976"
"113B","MT","115909855","Union Station","0"," 113  2","1333979"
"113B","MT","115909869","Union Station","0"," 113  2","1333979"
"113G","MT","115909552","Union Station","0"," 113 30","1333976"
"113G","MT","115909564","Union Station","0"," 113 30","1333976"
"113G","MT","115909582","Union Station","0"," 113 30","1333976"
"113G","MT","115909641","Wheat Ridge Ward Station","1"," 113 31","1333990"
"113G","MT","115909647","Wheat Ridge Ward Station","1"," 113 31","1333990"
"113G","MT","115909683","Wheat Ridge Ward Station","1"," 113 31","1333990"
"113G","MT","115909701","Wheat Ridge Ward Station","1"," 113 31","1333990"
"113G","MT","115909678","Wheat Ridge Ward Station","1"," 113 33","1333990"
"113G","MT","115909652","Wheat Ridge Ward Station","1"," 113 34","1333990"
"113G","MT","115909692","Wheat Ridge Ward Station","1"," 113 35","1333990"
"113B","MT","115909889","Westminster Station","1"," 113  2","1333987"
"113B","MT","115909895","Westminster Station","1"," 113  2","1333987"
"113B","MT","115909903","Westminster Station","1"," 113  2","1333987"
"113B","MT","115909915","Westminster Station","1"," 113  2","1333987"
"113G","MT","115909675","Wheat Ridge Ward Station","1"," 113 30","1333990"
"113B","FR","115910796","Union Station","0"," 113  2","1333979"
"113B","FR","115910780","Union Station","0"," 113  1","1333979"
"113G","FR","115910774","Union Station","0"," 113 30","1333976"
"113G","FR","115910725","Union Station","0"," 113 32","1333976"
"113G","FR","115910761","Union Station","0"," 113 32","1333976"
"113B","FR","115910795","Union Station","0"," 113  1","1333979"
"113B","FR","115910790","Union Station","0"," 113  2","1333979"
"113G","FR","115910714","Union Station","0"," 113 31","1333976"
"113G","FR","115910723","Union Station","0"," 113 31","1333976"
"113G","FR","115910772","Union Station","0"," 113 31","1333976"
"113G","FR","115910754","Union Station","0"," 113 33","1333976"
"113G","FR","115910750","Union Station","0"," 113 35","1333976"
"113G","FR","115910762","Union Station","0"," 113 35","1333976"
"113B","FR","115910889","Westminster Station","1"," 113  2","1333987"
"113G","FR","115910876","Wheat Ridge Ward Station","1"," 113 30","1333990"
"113G","FR","115910814","Wheat Ridge Ward Station","1"," 113 32","1333990"
"113G","FR","115910822","Wheat Ridge Ward Station","1"," 113 34","1333990"
"113G","FR","115910834","Wheat Ridge Ward Station","1"," 113 34","1333990"
"113G","FR","115910820","Wheat Ridge Ward Station","1"," 113 35","1333990"
"113B","FR","115910892","Westminster Station","1"," 113  1","1333987"
"113B","FR","115910883","Westminster Station","1"," 113  2","1333987"
"113B","FR","115910887","Westminster Station","1"," 113  2","1333987"
"113G","FR","115910817","Wheat Ridge Ward Station","1"," 113 31","1333990"
"113G","FR","115910841","Wheat Ridge Ward Station","1"," 113 31","1333990"
"113G","FR","115910830","Wheat Ridge Ward Station","1"," 113 33","1333990"
"113G","FR","115910844","Wheat Ridge Ward Station","1"," 113 35","1333990"
"A","SA","115890832","Denver Airport","0","   A  2","1334458"
"A","SA","115890866","Denver Airport","0","   A  2","1334458"
"A","SA","115890811","Denver Airport","0","   A  2","1334458"
"A","SA","115890865","Denver Airport","0","   A  3","1334458"
"A","SA","115890859","Denver Airport","0","   A  3","1334458"
"A","SA","115890806","Denver Airport","0","   A  4","1334458"
"A","SA","115890816","Denver Airport","0","   A  5","1334458"
"A","SA","115890858","Denver Airport","0","   A  5","1334458"
"A","SA","115890821","Denver Airport","0","   A  7","1334458"
"A","SA","115890945","Union Station","1","   A  1","1334461"
"A","SA","115890889","Union Station","1","   A  4","1334461"
"A","SA","115890929","Union Station","1","   A  4","1334461"
"A","SA","115890923","Union Station","1","   A  4","1334461"
"A","SA","115890909","Union Station","1","   A  4","1334461"
"A","SA","115890942","Union Station","1","   A  5","1334461"
"A","SA","115890935","Union Station","1","   A  5","1334461"
"A","SA","115890919","Union Station","1","   A  6","1334461"
"A","SA","115890883","Union Station","1","   A  7","1334461"
"A","SA","115890924","Union Station","1","   A  7","1334461"
"A","SU","115891008","Denver Airport","0","   A  1","1334458"
"A","SU","115891004","Denver Airport","0","   A  2","1334458"
"A","SU","115890988","Denver Airport","0","   A  2","1334458"
"A","SU","115890982","Denver Airport","0","   A  2","1334458"
"A","SU","115891007","Denver Airport","0","   A  2","1334458"
"A","SU","115890951","Denver Airport","0","   A  4","1334458"
"A","SU","115890997","Denver Airport","0","   A  4","1334458"
"A","SU","115891023","Denver Airport","0","   A  4","1334458"
"A","SU","115891002","Denver Airport","0","   A  5","1334458"
"A","SU","115891012","Denver Airport","0","   A  5","1334458"
"A","SU","115890954","Denver Airport","0","   A  6","1334458"
"A","SU","115891001","Denver Airport","0","   A  6","1334458"
"A","SU","115891018","Denver Airport","0","   A  6","1334458"
"A","SU","115890998","Denver Airport","0","   A  7","1334458"
"A","SU","115891010","Denver Airport","0","   A  7","1334458"
"A","SU","115891056","Union Station","1","   A  1","1334461"
"A","SU","115891040","Union Station","1","   A  2","1334461"
"A","SU","115891067","Union Station","1","   A  2","1334461"
"A","SU","115891092","Union Station","1","   A  2","1334461"
"A","SU","115891083","Union Station","1","   A  4","1334461"
"A","SU","115891057","Union Station","1","   A  4","1334461"
"A","SU","115891049","Union Station","1","   A  4","1334461"
"A","SU","115891032","Union Station","1","   A  5","1334461"
"A","SU","115891031","Union Station","1","   A  6","1334461"
"A","SU","115891103","Union Station","1","   A  6","1334461"
"A","SU","115891064","Union Station","1","   A  6","1334461"
"A","MT","115890657","Denver Airport","0","   A  2","1334458"
"A","MT","115890682","Denver Airport","0","   A  2","1334458"
"A","MT","115890649","Denver Airport","0","   A  3","1334458"
"A","MT","115890634","Denver Airport","0","   A  4","1334458"
"A","MT","115890706","Denver Airport","0","   A  4","1334458"
"A","MT","115890668","Denver Airport","0","   A  6","1334458"
"A","MT","115890708","Denver Airport","0","   A  6","1334458"
"A","MT","115890667","Denver Airport","0","   A  7","1334458"
"A","MT","115890740","Union Station","1","   A  1","1334461"
"A","MT","115890713","Union Station","1","   A  1","1334461"
"A","MT","115890763","Union Station","1","   A  2","1334461"
"A","MT","115890756","Union Station","1","   A  2","1334461"
"A","MT","115890716","Union Station","1","   A  2","1334461"
"A","MT","115890765","Union Station","1","   A  4","1334461"
"A","MT","115890710","Union Station","1","   A  4","1334461"
"A","MT","115890769","Union Station","1","   A  5","1334461"
"A","MT","115890743","Union Station","1","   A  6","1334461"
"A","MT","115890724","Union Station","1","   A  6","1334461"
"A","FR","115890508","Denver Airport","0","   A  1","1334458"
"A","FR","115890531","Denver Airport","0","   A  2","1334458"
"A","FR","115890537","Denver Airport","0","   A  3","1334458"
"A","FR","115890530","Denver Airport","0","   A  3","1334458"
"A","FR","115890484","Denver Airport","0","   A  5","1334458"
"A","FR","115890510","Denver Airport","0","   A  7","1334458"
"A","FR","115890541","Denver Airport","0","   A  3","1334458"
"A","FR","115890481","Denver Airport","0","   A  6","1334458"
"A","FR","115890528","Denver Airport","0","   A  6","1334458"
"A","FR","115890511","Denver Airport","0","   A  6","1334458"
"A","FR","115890619","Union Station","1","   A  1","1334461"
"A","FR","115890599","Union Station","1","   A  1","1334461"
"A","FR","115890572","Union Station","1","   A  2","1334461"
"A","FR","115890622","Union Station","1","   A  2","1334461"
"A","FR","115890618","Union Station","1","   A  3","1334461"
"A","FR","115890556","Union Station","1","   A  4","1334461"
"A","FR","115890588","Union Station","1","   A  4","1334461"
"A","FR","115890550","Union Station","1","   A  7","1334461"
"A","FR","115890564","Union Station","1","   A  3","1334461"
"A","FR","115890563","Union Station","1","   A  5","1334461"
"A","FR","115890623","Union Station","1","   A  6","1334461"
"113B","SA","115911062","Union Station","0"," 113  1","1333979"
"113G","SA","115910990","Union Station","0"," 113 31","1333976"
"113G","SA","115911002","Union Station","0"," 113 31","1333976"
"113G","SA","115911027","Union Station","0"," 113 33","1333976"
"113G","SA","115911007","Union Station","0"," 113 34","1333976"
"113G","SA","115910999","Union Station","0"," 113 35","1333976"
"113G","SA","115910994","Union Station","0"," 113 30","1333976"
"113G","SA","115911000","Union Station","0"," 113 30","1333976"
"113G","SA","115910988","Union Station","0"," 113 32","1333976"
"113G","SA","115911004","Union Station","0"," 113 32","1333976"
"113B","SA","115911173","Westminster Station","1"," 113  1","1333987"
"113G","SA","115911121","Wheat Ridge Ward Station","1"," 113 33","1333990"
"113G","SA","115911133","Wheat Ridge Ward Station","1"," 113 33","1333990"
"113G","SA","115911137","Wheat Ridge Ward Station","1"," 113 34","1333990"
"113G","SA","115911112","Wheat Ridge Ward Station","1"," 113 30","1333990"
"113G","SA","115911122","Wheat Ridge Ward Station","1"," 113 32","1333990"
"113G","SU","115911247","Union Station","0"," 113 30","1333976"
"113G","SU","115911200","Union Station","0"," 113 31","1333976"
"113G","SU","115911217","Union Station","0"," 113 31","1333976"
"113G","SU","115911223","Union Station","0"," 113 31","1333976"
"113G","SU","115911254","Union Station","0"," 113 31","1333976"
"113G","SU","115911246","Union Station","0"," 113 32","1333976"
"113G","SU","115911224","Union Station","0"," 113 33","1333976"
"113G","SU","115911222","Union Station","0"," 113 34","1333976"
"113G","SU","115911232","Union Station","0"," 113 35","1333976"
"113G","SU","115911238","Union Station","0"," 113 35","1333976"
"113B","SU","115911270","Union Station","0"," 113  1","1333979"
"113B","SU","115911271","Union Station","0"," 113  1","1333979"
"113B","SU","115911272","Union Station","0"," 113  1","1333979"
"113G","SU","115911196","Union Station","0"," 113 30","1333976"
"113G","SU","115911308","Wheat Ridge Ward Station","1"," 113 30","1333990"
"113G","SU","115911286","Wheat Ridge Ward Station","1"," 113 31","1333990"
"113G","SU","115911310","Wheat Ridge Ward Station","1"," 113 31","1333990"
"113G","SU","115911322","Wheat Ridge Ward Station","1"," 113 31","1333990"
"113G","SU","115911300","Wheat Ridge Ward Station","1"," 113 32","1333990"
"113G","SU","115911287","Wheat Ridge Ward Station","1"," 113 33","1333990"
"113G","SU","115911327","Wheat Ridge Ward Station","1"," 113 34","1333990"
"113G","SU","115911289","Wheat Ridge Ward Station","1"," 113 35","1333990"
"113B","SU","115911340","Westminster Station","1"," 113  1","1333987"
"113B","SU","115911344","Westminster Station","1"," 113  1","1333987"
"113B","SU","115911345","Westminster Station","1"," 113  1","1333987"
"113B","SU","115911348","Westminster Station","1"," 113  1","1333987"
"113B","SU","115911352","Westminster Station","1"," 113  1","1333987"
"113G","MT","115909624","Union Station","0"," 113 30","1333976"
"113G","MT","115909602","Union Station","0"," 113 31","1333976"
"113G","MT","115909626","Union Station","0"," 113 31","1333976"
"113G","MT","115909604","Union Station","0"," 113 32","1333976"
"113G","MT","115909610","Union Station","0"," 113 32","1333976"
"113G","MT","115909587","Union Station","0"," 113 35","1333976"
"113G","MT","115909599","Union Station","0"," 113 35","1333976"
"113B","MT","115909871","Union Station","0"," 113  2","1333979"
"113B","MT","115909875","Union Station","0"," 113  2","1333979"
"113G","MT","115909570","Union Station","0"," 113 30","1333976"
"113G","MT","115909649","Wheat Ridge Ward Station","1"," 113 32","1333990"
"113G","MT","115909655","Wheat Ridge Ward Station","1"," 113 32","1333990"
"113G","MT","115909679","Wheat Ridge Ward Station","1"," 113 32","1333990"
"113G","MT","115909666","Wheat Ridge Ward Station","1"," 113 33","1333990"
"113G","MT","115909658","Wheat Ridge Ward Station","1"," 113 34","1333990"
"113G","MT","115909668","Wheat Ridge Ward Station","1"," 113 35","1333990"
"113B","MT","115909884","Westminster Station","1"," 113  1","1333987"
"113B","MT","115909907","Westminster Station","1"," 113  2","1333987"
"113B","MT","115909911","Westminster Station","1"," 113  2","1333987"
"113B","MT","115909919","Westminster Station","1"," 113  2","1333987"
"113G","MT","115909639","Wheat Ridge Ward Station","1"," 113 30","1333990"
"113B","FR","115910798","Union Station","0"," 113  2","1333979"
"113B","FR","115910799","Union Station","0"," 113  2","1333979"
"113B","FR","115910801","Union Station","0"," 113  2","1333979"
"113B","FR","115910784","Union Station","0"," 113  1","1333979"
"113G","FR","115910733","Union Station","0"," 113 30","1333976"
"113G","FR","115910739","Union Station","0"," 113 30","1333976"
"113G","FR","115910731","Union Station","0"," 113 32","1333976"
"113G","FR","115910767","Union Station","0"," 113 32","1333976"
"113G","FR","115910758","Union Station","0"," 113 34","1333976"
"113G","FR","115910764","Union Station","0"," 113 34","1333976"
"113B","FR","115910785","Union Station","0"," 113  2","1333979"
"113G","FR","115910730","Union Station","0"," 113 33","1333976"
"113G","FR","115910738","Union Station","0"," 113 35","1333976"
"113B","FR","115910895","Westminster Station","1"," 113  2","1333987"
"113B","FR","115910877","Westminster Station","1"," 113  1","1333987"
"113G","FR","115910874","Wheat Ridge Ward Station","1"," 113 31","1333990"
"113G","FR","115910866","Wheat Ridge Ward Station","1"," 113 32","1333990"
"113G","FR","115910835","Wheat Ridge Ward Station","1"," 113 31","1333990"
"113G","FR","115910865","Wheat Ridge Ward Station","1"," 113 31","1333990"
"113G","FR","115910860","Wheat Ridge Ward Station","1"," 113 33","1333990"
"113G","FR","115910862","Wheat Ridge Ward Station","1"," 113 35","1333990"
"A","SA","115890826","Denver Airport","0","   A  1","1334458"
"A","SA","115890850","Denver Airport","0","   A  1","1334458"
"A","SA","115890860","Denver Airport","0","   A  2","1334458"
"A","SA","115890831","Denver Airport","0","   A  3","1334458"
"A","SA","115890817","Denver Airport","0","   A  3","1334458"
"A","SA","115890844","Denver Airport","0","   A  3","1334458"
"A","SA","115890796","Denver Airport","0","   A  4","1334458"
"A","SA","115890862","Denver Airport","0","   A  4","1334458"
"A","SA","115890855","Denver Airport","0","   A  4","1334458"
"A","SA","115890799","Denver Airport","0","   A  5","1334458"
"A","SA","115890792","Denver Airport","0","   A  5","1334458"
"A","SA","115890829","Denver Airport","0","   A  6","1334458"
"A","SA","115890857","Denver Airport","0","   A  6","1334458"
"A","SA","115890895","Union Station","1","   A  1","1334461"
"A","SA","115890869","Union Station","1","   A  1","1334461"
"A","SA","115890908","Union Station","1","   A  1","1334461"
"A","SA","115890868","Union Station","1","   A  2","1334461"
"A","SA","115890877","Union Station","1","   A  5","1334461"
"A","SA","115890920","Union Station","1","   A  5","1334461"
"A","SA","115890941","Union Station","1","   A  6","1334461"
"A","SA","115890871","Union Station","1","   A  7","1334461"
"A","SU","115890995","Denver Airport","0","   A  2","1334458"
"A","SU","115890956","Denver Airport","0","   A  3","1334458"
"A","SU","115891006","Denver Airport","0","   A  3","1334458"
"A","SU","115890986","Denver Airport","0","   A  5","1334458"
"A","SU","115891025","Denver Airport","0","   A  6","1334458"
"A","SU","115890978","Denver Airport","0","   A  7","1334458"
"A","SU","115891088","Union Station","1","   A  2","1334461"
